district_en,district_th,amphure_en,amphure_th,province_en,province_th,zipcode,province_code,district_code,amphure_code,geo_code
*Jom Mok Kaew,*จอมหมอกแก้ว,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,0,57,570117,5701,1
Tha Sai,ท่าสาย,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,57000,57,570118,5701,1
*Pong Phrae,*โป่งแพร่,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,0,57,570119,5701,1
Doi Hang,ดอยฮาง,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,57000,57,570120,5701,1
Tha Sut,ท่าสุด,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,57100,57,570121,5701,1
*Thung Kor,*ทุ่งก่อ,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,0,57,570192,5701,1
*Pa Kor Dum,*ป่าก่อดำ,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,0,57,570193,5701,1
*Dong Ma Da,*ดงมะดะ,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,0,57,570194,5701,1
*Bua Salee,*บัวสลี,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,0,57,570195,5701,1
*Wiang Nue,*เวียงเหนือ,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,0,57,570196,5701,1
*Pha Ngam,*ผางาม,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,0,57,570197,5701,1
*Wiang Chai,*เวียงชัย,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,0,57,570198,5701,1
*Thung Kor,*ทุ่งก่อ,Mueang Chiang Rai,เมืองเชียงราย,Chiang Rai,เชียงราย,0,57,570199,5701,1
*Thung Kor,*ทุ่งก่อ,Wiang Chai,เวียงชัย,Chiang Rai,เชียงราย,0,57,570201,5702,1
Wiang Chai,เวียงชัย,Wiang Chai,เวียงชัย,Chiang Rai,เชียงราย,57210,57,570202,5702,1
Pha Ngam,ผางาม,Wiang Chai,เวียงชัย,Chiang Rai,เชียงราย,57210,57,570203,5702,1
Wiang Nuea,เวียงเหนือ,Wiang Chai,เวียงชัย,Chiang Rai,เชียงราย,57210,57,570204,5702,1
*Pa Sang,*ป่าซาง,Wiang Chai,เวียงชัย,Chiang Rai,เชียงราย,0,57,570205,5702,1
Don Sila,ดอนศิลา,Wiang Chai,เวียงชัย,Chiang Rai,เชียงราย,57210,57,570206,5702,1
*Dong Maha Wan,*ดงมหาวัน,Wiang Chai,เวียงชัย,Chiang Rai,เชียงราย,0,57,570207,5702,1
Mueang Chum,เมืองชุม,Wiang Chai,เวียงชัย,Chiang Rai,เชียงราย,57210,57,570208,5702,1
Wiang,เวียง,Chiang Khong,เชียงของ,Chiang Rai,เชียงราย,57140,57,570301,5703,1
Sathan,สถาน,Chiang Khong,เชียงของ,Chiang Rai,เชียงราย,57140,57,570302,5703,1
Khrueng,ครึ่ง,Chiang Khong,เชียงของ,Chiang Rai,เชียงราย,57140,57,570303,5703,1
Bun Rueang,บุญเรือง,Chiang Khong,เชียงของ,Chiang Rai,เชียงราย,57140,57,570304,5703,1
Huai So,ห้วยซ้อ,Chiang Khong,เชียงของ,Chiang Rai,เชียงราย,57140,57,570305,5703,1
*Muang Yai,*ม่วงยาย,Chiang Khong,เชียงของ,Chiang Rai,เชียงราย,0,57,570306,5703,1
*Por,*ปอ,Chiang Khong,เชียงของ,Chiang Rai,เชียงราย,0,57,570307,5703,1
Si Don Chai,ศรีดอนชัย,Chiang Khong,เชียงของ,Chiang Rai,เชียงราย,57230,57,570308,5703,1
*Lai Ngao,*หล่ายงาว,Chiang Khong,เชียงของ,Chiang Rai,เชียงราย,0,57,570309,5703,1
Rim Khong,ริมโขง,Chiang Khong,เชียงของ,Chiang Rai,เชียงราย,57140,57,570310,5703,1
*Por,*ปอ,Chiang Khong,เชียงของ,Chiang Rai,เชียงราย,0,57,570398,5703,1
*Muang Yai,*ม่วงยาย,Chiang Khong,เชียงของ,Chiang Rai,เชียงราย,0,57,570399,5703,1
Wiang,เวียง,Thoeng,เทิง,Chiang Rai,เชียงราย,57160,57,570401,5704,1
Ngio,งิ้ว,Thoeng,เทิง,Chiang Rai,เชียงราย,57160,57,570402,5704,1
Plong,ปล้อง,Thoeng,เทิง,Chiang Rai,เชียงราย,57230,57,570403,5704,1
Mae Loi,แม่ลอย,Thoeng,เทิง,Chiang Rai,เชียงราย,57230,57,570404,5704,1
Chiang Khian,เชียงเคี่ยน,Thoeng,เทิง,Chiang Rai,เชียงราย,57230,57,570405,5704,1
*Tar,*ต้า,Thoeng,เทิง,Chiang Rai,เชียงราย,0,57,570406,5704,1
*Pa Tan,*ป่าตาล,Thoeng,เทิง,Chiang Rai,เชียงราย,0,57,570407,5704,1
*Yang Hom,*ยางฮอม,Thoeng,เทิง,Chiang Rai,เชียงราย,0,57,570408,5704,1
Tap Tao,ตับเต่า,Thoeng,เทิง,Chiang Rai,เชียงราย,57160,57,570409,5704,1
Ngao,หงาว,Thoeng,เทิง,Chiang Rai,เชียงราย,57160,57,570410,5704,1
San Sai Ngam,สันทรายงาม,Thoeng,เทิง,Chiang Rai,เชียงราย,57160,57,570411,5704,1
Si Don Chai,ศรีดอนไชย,Thoeng,เทิง,Chiang Rai,เชียงราย,57160,57,570412,5704,1
Nong Raet,หนองแรด,Thoeng,เทิง,Chiang Rai,เชียงราย,57160,57,570413,5704,1
*Mae Loi,*แม่ลอย,Thoeng,เทิง,Chiang Rai,เชียงราย,0,57,570495,5704,1
*Tar,*ต้า,Thoeng,เทิง,Chiang Rai,เชียงราย,0,57,570496,5704,1
*Yang Hom,ยางฮอม*,Thoeng,เทิง,Chiang Rai,เชียงราย,0,57,570497,5704,1
*Mae Pao,*แม่เปา,Thoeng,เทิง,Chiang Rai,เชียงราย,0,57,570498,5704,1
*Pha Tan,*ป่าตาล,Thoeng,เทิง,Chiang Rai,เชียงราย,0,57,570499,5704,1
San Makhet,สันมะเค็ด,Phan,พาน,Chiang Rai,เชียงราย,57120,57,570501,5705,1
Mae O,แม่อ้อ,Phan,พาน,Chiang Rai,เชียงราย,57120,57,570502,5705,1
Than Thong,ธารทอง,Phan,พาน,Chiang Rai,เชียงราย,57250,57,570503,5705,1
Santi Suk,สันติสุข,Phan,พาน,Chiang Rai,เชียงราย,57120,57,570504,5705,1
Doi Ngam,ดอยงาม,Phan,พาน,Chiang Rai,เชียงราย,57120,57,570505,5705,1
Hua Ngom,หัวง้ม,Phan,พาน,Chiang Rai,เชียงราย,57120,57,570506,5705,1
Charoen Mueang,เจริญเมือง,Phan,พาน,Chiang Rai,เชียงราย,57120,57,570507,5705,1
Pa Hung,ป่าหุ่ง,Phan,พาน,Chiang Rai,เชียงราย,57120,57,570508,5705,1
Muang Kham,ม่วงคำ,Phan,พาน,Chiang Rai,เชียงราย,57120,57,570509,5705,1
Sai Khao,ทรายขาว,Phan,พาน,Chiang Rai,เชียงราย,57120,57,570510,5705,1
San Klang,สันกลาง,Phan,พาน,Chiang Rai,เชียงราย,57120,57,570511,5705,1
Mae Yen,แม่เย็น,Phan,พาน,Chiang Rai,เชียงราย,57280,57,570512,5705,1
Mueang Phan,เมืองพาน,Phan,พาน,Chiang Rai,เชียงราย,57120,57,570513,5705,1
Than Tawan,ทานตะวัน,Phan,พาน,Chiang Rai,เชียงราย,57280,57,570514,5705,1
Wiang Hao,เวียงห้าว,Phan,พาน,Chiang Rai,เชียงราย,57120,57,570515,5705,1
*Pa Ngae,*ป่าแงะ,Phan,พาน,Chiang Rai,เชียงราย,0,57,570597,5705,1
*San Ma Ka,*สันมะค่า,Phan,พาน,Chiang Rai,เชียงราย,0,57,570598,5705,1
*Pa Daet,*ป่าแดด,Phan,พาน,Chiang Rai,เชียงราย,0,57,570599,5705,1
Pa Daet,ป่าแดด,Pa Daet,ป่าแดด,Chiang Rai,เชียงราย,57190,57,570601,5706,1
Pa Ngae,ป่าแงะ,Pa Daet,ป่าแดด,Chiang Rai,เชียงราย,57190,57,570602,5706,1
San Makha,สันมะค่า,Pa Daet,ป่าแดด,Chiang Rai,เชียงราย,57190,57,570603,5706,1
Rong Chang,โรงช้าง,Pa Daet,ป่าแดด,Chiang Rai,เชียงราย,57190,57,570605,5706,1
Si Pho Ngoen,ศรีโพธิ์เงิน,Pa Daet,ป่าแดด,Chiang Rai,เชียงราย,57190,57,570606,5706,1
Mae Chan,แม่จัน,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,57110,57,570701,5707,1
Chan Chwa,จันจว้า,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,57270,57,570702,5707,1
Mae Kham,แม่คำ,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,57240,57,570703,5707,1
Pa Sang,ป่าซาง,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,57110,57,570704,5707,1
San Sai,สันทราย,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,57110,57,570705,5707,1
Tha Khao Plueak,ท่าข้าวเปลือก,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,57110,57,570706,5707,1
Pong Noi*,ปงน้อย*,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,0,57,570707,5707,1
Pa Tueng,ป่าตึง,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,57110,57,570708,5707,1
Nong Pa Koa*,หนองป่าก่อ*,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,0,57,570709,5707,1
Mae Rai,แม่ไร่,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,57240,57,570710,5707,1
Si Kham,ศรีค้ำ,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,57110,57,570711,5707,1
Chan Chwa Tai,จันจว้าใต้,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,57270,57,570712,5707,1
Chom Sawan,จอมสวรรค์,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,57110,57,570713,5707,1
*Therd Thai,*เทอดไทย,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,0,57,570714,5707,1
*Mae Salong Nai,*แม่สลองใน,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,0,57,570715,5707,1
*Mae Salong Nok,*แม่สลองนอก,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,0,57,570716,5707,1
Chock Chai*,โชคชัย*,Mae Chan,แม่จัน,Chiang Rai,เชียงราย,0,57,570717,5707,1
Wiang,เวียง,Chiang Saen,เชียงแสน,Chiang Rai,เชียงราย,57150,57,570801,5708,1
Pa Sak,ป่าสัก,Chiang Saen,เชียงแสน,Chiang Rai,เชียงราย,57150,57,570802,5708,1
Ban Saeo,บ้านแซว,Chiang Saen,เชียงแสน,Chiang Rai,เชียงราย,57150,57,570803,5708,1
Si Don Mun,ศรีดอนมูล,Chiang Saen,เชียงแสน,Chiang Rai,เชียงราย,57150,57,570804,5708,1
Mae Ngoen,แม่เงิน,Chiang Saen,เชียงแสน,Chiang Rai,เชียงราย,57150,57,570805,5708,1
Yonok,โยนก,Chiang Saen,เชียงแสน,Chiang Rai,เชียงราย,57150,57,570806,5708,1
Mae Sai,แม่สาย,Mae Sai,แม่สาย,Chiang Rai,เชียงราย,57130,57,570901,5709,1
Huai Khrai,ห้วยไคร้,Mae Sai,แม่สาย,Chiang Rai,เชียงราย,57220,57,570902,5709,1
Ko Chang,เกาะช้าง,Mae Sai,แม่สาย,Chiang Rai,เชียงราย,57130,57,570903,5709,1
Pong Pha,โป่งผา,Mae Sai,แม่สาย,Chiang Rai,เชียงราย,57130,57,570904,5709,1
Si Mueang Chum,ศรีเมืองชุม,Mae Sai,แม่สาย,Chiang Rai,เชียงราย,57130,57,570905,5709,1
Wiang Phang Kham,เวียงพางคำ,Mae Sai,แม่สาย,Chiang Rai,เชียงราย,57130,57,570906,5709,1
Ban Dai,บ้านด้าย,Mae Sai,แม่สาย,Chiang Rai,เชียงราย,57220,57,570908,5709,1
Pong Ngam,โป่งงาม,Mae Sai,แม่สาย,Chiang Rai,เชียงราย,57130,57,570909,5709,1
Mae Suai,แม่สรวย,Mae Suai,แม่สรวย,Chiang Rai,เชียงราย,57180,57,571001,5710,1
Pa Daet,ป่าแดด,Mae Suai,แม่สรวย,Chiang Rai,เชียงราย,57180,57,571002,5710,1
Mae Phrik,แม่พริก,Mae Suai,แม่สรวย,Chiang Rai,เชียงราย,57180,57,571003,5710,1
Si Thoi,ศรีถ้อย,Mae Suai,แม่สรวย,Chiang Rai,เชียงราย,57180,57,571004,5710,1
Tha Ko,ท่าก๊อ,Mae Suai,แม่สรวย,Chiang Rai,เชียงราย,57180,57,571005,5710,1
Wawi,วาวี,Mae Suai,แม่สรวย,Chiang Rai,เชียงราย,57180,57,571006,5710,1
Chedi Luang,เจดีย์หลวง,Mae Suai,แม่สรวย,Chiang Rai,เชียงราย,57180,57,571007,5710,1
San Sali,สันสลี,Wiang Pa Pao,เวียงป่าเป้า,Chiang Rai,เชียงราย,57170,57,571101,5711,1
Wiang,เวียง,Wiang Pa Pao,เวียงป่าเป้า,Chiang Rai,เชียงราย,57170,57,571102,5711,1
Ban Pong,บ้านโป่ง,Wiang Pa Pao,เวียงป่าเป้า,Chiang Rai,เชียงราย,57170,57,571103,5711,1
Pa Ngio,ป่างิ้ว,Wiang Pa Pao,เวียงป่าเป้า,Chiang Rai,เชียงราย,57170,57,571104,5711,1
Wiang Kalong,เวียงกาหลง,Wiang Pa Pao,เวียงป่าเป้า,Chiang Rai,เชียงราย,57260,57,571105,5711,1
Mae Chedi,แม่เจดีย์,Wiang Pa Pao,เวียงป่าเป้า,Chiang Rai,เชียงราย,57260,57,571106,5711,1
Mae Chedi Mai,แม่เจดีย์ใหม่,Wiang Pa Pao,เวียงป่าเป้า,Chiang Rai,เชียงราย,57260,57,571107,5711,1
Wieng Ka Long*,เวียงกาหลง*,Wiang Pa Pao,เวียงป่าเป้า,Chiang Rai,เชียงราย,0,57,571108,5711,1
Mae Pao,แม่เปา,Phaya Mengrai,พญาเม็งราย,Chiang Rai,เชียงราย,57290,57,571201,5712,1
Mae Tam,แม่ต๋ำ,Phaya Mengrai,พญาเม็งราย,Chiang Rai,เชียงราย,57290,57,571202,5712,1
Mai Ya,ไม้ยา,Phaya Mengrai,พญาเม็งราย,Chiang Rai,เชียงราย,57290,57,571203,5712,1
Mengrai,เม็งราย,Phaya Mengrai,พญาเม็งราย,Chiang Rai,เชียงราย,57290,57,571204,5712,1
Tat Khwan,ตาดควัน,Phaya Mengrai,พญาเม็งราย,Chiang Rai,เชียงราย,57290,57,571205,5712,1
Muang Yai,ม่วงยาย,Wiang Kaen,เวียงแก่น,Chiang Rai,เชียงราย,57310,57,571301,5713,1
Por,ปอ,Wiang Kaen,เวียงแก่น,Chiang Rai,เชียงราย,57310,57,571302,5713,1
Lai Ngao,หล่ายงาว,Wiang Kaen,เวียงแก่น,Chiang Rai,เชียงราย,57310,57,571303,5713,1
Tha Kham,ท่าข้าม,Wiang Kaen,เวียงแก่น,Chiang Rai,เชียงราย,57310,57,571304,5713,1
Ta,ต้า,Khun Tan,ขุนตาล,Chiang Rai,เชียงราย,57340,57,571401,5714,1
Pa Tan,ป่าตาล,Khun Tan,ขุนตาล,Chiang Rai,เชียงราย,57340,57,571402,5714,1
Yang Hom,ยางฮอม,Khun Tan,ขุนตาล,Chiang Rai,เชียงราย,57340,57,571403,5714,1
Thoet Thai,เทอดไทย,Mae Fa Luang,แม่ฟ้าหลวง,Chiang Rai,เชียงราย,57240,57,571501,5715,1
Mae Salong Nai,แม่สลองใน,Mae Fa Luang,แม่ฟ้าหลวง,Chiang Rai,เชียงราย,57110,57,571502,5715,1
Mae Salong Nok,แม่สลองนอก,Mae Fa Luang,แม่ฟ้าหลวง,Chiang Rai,เชียงราย,57110,57,571503,5715,1
Mae Fa Luang,แม่ฟ้าหลวง,Mae Fa Luang,แม่ฟ้าหลวง,Chiang Rai,เชียงราย,57240,57,571504,5715,1
Dong Mada,ดงมะดะ,Mae Lao,แม่ลาว,Chiang Rai,เชียงราย,57250,57,571601,5716,1
Chom Mok Kaeo,จอมหมอกแก้ว,Mae Lao,แม่ลาว,Chiang Rai,เชียงราย,57250,57,571602,5716,1
Bua Sali,บัวสลี,Mae Lao,แม่ลาว,Chiang Rai,เชียงราย,57250,57,571603,5716,1
Pa Ko Dam,ป่าก่อดำ,Mae Lao,แม่ลาว,Chiang Rai,เชียงราย,57250,57,571604,5716,1
Pong Phrae,โป่งแพร่,Mae Lao,แม่ลาว,Chiang Rai,เชียงราย,57000,57,571605,5716,1
Thung Ko,ทุ่งก่อ,Wiang Chiang Rung,เวียงเชียงรุ้ง,Chiang Rai,เชียงราย,57210,57,571701,5717,1
Dong Maha Wan,ดงมหาวัน,Wiang Chiang Rung,เวียงเชียงรุ้ง,Chiang Rai,เชียงราย,57210,57,571702,5717,1
